2022-12-13 09:35:17,114 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-12-13T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,124 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-12-12T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,131 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-12-11T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,147 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-12-10T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,173 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-12-09T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,184 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-12-08T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,197 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-12-07T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,207 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-12-06T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,219 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-12-05T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,228 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-12-04T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,237 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-12-03T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,248 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-12-02T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,256 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-12-01T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,267 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-11-30T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,279 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-11-29T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,289 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-11-28T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,299 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-11-27T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,309 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-11-26T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,318 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-11-25T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,329 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-11-24T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,347 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-11-23T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,356 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-11-22T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,366 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-11-21T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,377 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-11-20T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,388 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-11-19T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,398 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-11-18T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,408 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-11-17T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,419 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-11-16T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,443 [MainThread  ] [INFO ]  Wrote [{'measurement': 'commit_total', 'tags': {'project_id': 4}, 'time': '2022-11-15T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,488 [MainThread  ] [INFO ]  Wrote [{'measurement': 'issue_total', 'tags': {'project_id': 1}, 'time': '2022-12-13T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
2022-12-13 09:35:17,500 [MainThread  ] [INFO ]  Wrote [{'measurement': 'issue_total', 'tags': {'project_id': 1}, 'time': '2022-12-12T00:00:00Z', 'fields': {'value': 0}}] to bucket gitlab_test
